"PID", "Sale_Price"
906226100, 116223.349199472
527162130, 200143.70731318
528222020, 173782.5946396
908229020, 92928.1479682851
531363050, 139363.513495467
528482090, 263346.508659384
903231060, 29070.5825460482
923227080, 142962.478438057
914476430, 154625.887187648
528178090, 430311.347603516
534178010, 139040.789840593
528431020, 262578.118046954
531384070, 200801.576405726
911370530, 252185.110680646
905401100, 181320.895439946
909175080, 65057.3212054887
528386040, 407801.262314822
533215030, 249132.757415786
527302080, 236926.999749719
526301100, 203940.595145337
906477110, 141305.674216785
528142020, 262116.010481635
903430070, 96458.0869722603
527256120, 469815.260369935
905451330, 160880.27247176
528354060, 241863.004353292
923229110, 157045.463508179
528222090, 184079.705087579
907290040, 202161.979053612
534451050, 113863.702020696
908152270, 158383.336179413
526302030, 142678.628783142
535382150, 74748.9503881259
535180020, 158229.344047052
907401080, 200046.958644658
902302150, 140310.224215853
535325320, 128065.826804213
903233050, 130443.702455208
916403020, 198460.274506812
905107320, 135782.226005488
528186130, 356859.731955874
907181120, 194268.632678271
907275030, 220216.251308761
903456110, 196170.403850117
906380110, 232432.622686532
909425010, 247546.441325464
914453045, 292846.893831206
906394040, 224024.873537053
904100100, 218765.649017506
903233180, 129465.616621
905200350, 156545.728212135
902205090, 117776.068363967
528235170, 209531.082551809
535151100, 130260.464483526
528292040, 184254.813752863
906203140, 281875.308908381
910205020, 85291.7659677079
533250130, 285925.093760378
903225160, 107240.114570523
907295040, 232324.253761216
528110100, 434102.184073837
532376110, 126201.24890863
528290140, 193155.956113766
535401140, 140309.688975845
905226050, 147393.585494241
534478230, 143492.319333418
535451190, 112720.285622516
905476160, 103825.067930577
907290140, 143346.243341571
909277100, 141194.945238962
904101070, 211676.718163082
534427040, 148005.045046875
528240020, 190141.402907128
916455050, 204828.632670545
903232090, 150179.734982902
903226130, 117031.057334041
528250070, 198711.021580059
528218080, 173675.067852911
528431080, 231523.141778787
528431120, 255957.917659269
528228375, 243087.893843932
906385020, 198177.711749691
908103320, 127274.417182383
527105050, 187886.22656989
534275170, 146633.406547382
907202190, 140753.835964874
534128190, 238310.455248932
923227030, 150917.850095267
905426100, 191040.394336286
906201022, 193421.028753763
905103140, 157335.836549831
909251040, 153262.155172841
916125360, 167502.294215989
921205070, 274240.555654738
906340120, 288659.150662704
905427030, 372561.863156659
907187080, 176661.915486752
528231030, 177051.359657841
911370430, 313147.745782412
923203100, 176395.920806443
528366040, 340221.573538914
902477130, 38039.342357733
905101310, 143909.892271648
528275070, 240556.176492149
531380080, 231827.379896318
903236010, 117375.096117233
527163130, 188413.761646315
909250030, 120572.496894791
527105070, 194482.365328808
907131120, 197564.045614181
911175440, 74536.1083894065
535402120, 161278.601985202
908250090, 117925.323833766
527107130, 186453.243844161
535476360, 189270.286234077
535452090, 130217.36517262
535456100, 115712.729489871
903401070, 141525.233230548
908154235, 225305.701489535
909275080, 179989.473638543
528458070, 228088.748906178
906380100, 285217.821520316
535404080, 128137.172394644
902102080, 116966.899456223
533254130, 181882.893499453
528439040, 231053.981125173
528290120, 194087.894256391
905202190, 219437.009051863
902329080, 129784.556358724
905226130, 144124.150954163
916382100, 425463.178103038
903430090, 129671.106867216
903230100, 113954.73588033
916386020, 190560.380339853
906223110, 216206.642225195
910226040, 148652.636021051
535125090, 188197.365143896
528108040, 412940.53712302
903481120, 118535.769579101
908152080, 129320.746264302
531375090, 136649.211936283
533350050, 338457.205306939
528456190, 213915.511617584
527402060, 146594.675841001
906402200, 340633.23840457
903454090, 130188.433292244
533352075, 207838.449680715
528172060, 247585.397373102
904100040, 140647.160920905
533130130, 316023.945019272
923230040, 126481.746350559
903235020, 91227.4490198051
902406020, 112272.478997408
903226170, 125540.431396585
907175060, 209856.449228763
528490080, 199751.087646957
923251160, 95857.6158904625
527452100, 139418.813944215
906204180, 244449.268796249
527162180, 174096.110576859
528118050, 477096.371141674
905107220, 157838.997239698
527212050, 297428.492965043
906402060, 239592.972699098
902206220, 164783.104233576
528220040, 173620.253156456
535402230, 132164.343362003
905426010, 257519.043900673
905352030, 202254.349763095
906392070, 199627.873793191
909275040, 142413.133458672
909425130, 189570.51878094
909101060, 63945.0683001195
905104240, 130883.20284717
909475040, 329380.667884414
527105130, 263403.525154711
907200230, 127357.102681065
528102110, 461631.151005181
531475220, 140867.846201183
907280040, 234840.767680969
527276150, 111922.260525279
908225180, 89873.675215497
534431050, 199251.087090803
909250060, 210450.086280513
907410050, 206916.050255932
534128020, 204652.121583643
527358140, 209018.561309563
909475230, 329088.977887262
914476330, 189786.684232246
905101450, 140810.493825423
923252100, 127152.005339791
533242080, 182895.394721437
923228370, 91751.3905025003
909100150, 102750.411373585
534425080, 171965.299593328
909428120, 224941.364948847
527108030, 236943.49476109
923205015, 170327.583025278
533208080, 152934.372093156
526354020, 186095.644260805
905101200, 117944.781425833
905200260, 140789.546556833
528228565, 200158.595876161
534176140, 154496.469094464
903231190, 109927.503701225
910203020, 111525.900943879
902400090, 99288.5902955517
528222010, 283511.761551812
528102030, 392825.464596116
909179020, 198065.479327241
903427120, 157138.947941811
907412040, 187826.926598945
535353050, 166151.554878237
904301410, 117167.076704686
910200040, 117268.579868437
905301050, 279605.731473476
903457130, 116702.16068224
909250230, 160666.996473877
907194110, 184935.573951077
527302110, 220067.401297982
921205030, 380747.847060757
528166120, 421847.944720488
527146030, 237474.206632813
535426350, 140891.35802132
902206130, 129889.805379964
907131190, 188727.03370022
909254140, 114012.566024264
905101100, 100189.642985959
528376010, 314305.921435547
902329030, 177573.704261491
535304170, 136119.4528274
907420050, 185713.047827963
535380130, 133966.948604112
528429060, 228813.81339885
528240040, 169858.300333191
909428110, 152462.257966029
909275110, 184262.194102179
534276010, 124149.569683536
535425040, 177479.402763096
902300215, 145392.290326522
916460070, 204447.489084044
528429100, 307169.417877807
903206170, 176495.201047647
907187040, 225728.52875093
923227100, 133998.892621517
903453080, 186363.113090986
923225260, 147083.54346558
533212130, 144770.49963986
907180120, 218926.771593957
902306130, 156522.738679753
527254070, 313585.26150546
904351040, 88781.8140170235
528390210, 224759.524846764
909428190, 205540.905132236
528363130, 316288.067644088
904351280, 116979.39353619
907262030, 214752.958062094
923400025, 154388.359880058
907295020, 220816.870537746
914452090, 164442.128972438
535152010, 126411.684152224
909251030, 142317.68698685
908228040, 123663.315604563
528102090, 333856.254994641
905478030, 138598.215145239
535402180, 120552.835739191
923202220, 171127.835132674
535126010, 200352.821225236
528482130, 234492.54185107
909280030, 234197.759962787
906380050, 223309.02114816
909252110, 171017.384242385
906380190, 185170.645809688
534175100, 162454.41736015
532476080, 286871.490759411
903476090, 110258.020282232
535452140, 101913.569857764
527455030, 141336.133166933
531452260, 170080.695388767
531380110, 186538.437007089
527110120, 178052.75591933
535383110, 89680.1787246283
908152180, 140518.721543757
908186080, 138222.152398255
902106010, 152409.487140467
527182020, 161203.100298663
535403030, 129104.237117818
923201020, 136776.071020043
902110120, 126863.488033931
533215020, 281803.275093145
906225210, 164064.773025498
533208090, 179709.899311149
534400050, 164182.789579157
534276290, 108534.032774994
528445020, 228988.232714734
534403410, 165253.651543036
533238045, 294745.707650557
908276230, 116454.4567732
908203100, 93334.217813102
531451280, 201923.822738197
907180050, 187070.215855579
534403050, 149777.389856687
907410080, 214644.848570216
527106010, 218485.84506197
904302260, 114036.271815008
528290190, 164963.61055394
911370500, 289226.247261884
528292060, 246274.893381406
535457020, 165042.91967795
907227060, 123450.626893364
923275010, 147317.559185354
528477020, 233460.532982695
923204150, 115385.22692131
528106120, 258400.495464948
532479050, 147875.104250984
905200100, 126200.887844477
528176010, 520139.270683001
906394050, 179781.895309399
914478045, 138142.951928688
902125080, 94107.3426526391
528102100, 292657.044614654
527212030, 460224.950890617
914452060, 138206.203229576
902330040, 176509.172072615
531453140, 143247.439237579
907227030, 126120.877445472
534250335, 163140.335925906
534430090, 130449.922643946
527108040, 234272.817046168
909254070, 184807.927369274
531363080, 140376.609803106
903201080, 171303.692067399
916382110, 316269.970013468
534429030, 100028.678012282
903475100, 116467.451474221
534426040, 148264.703697639
902328040, 133626.898279637
528174080, 210567.529030761
902400110, 347318.502582646
923226150, 137983.108007352
909277090, 163386.030328938
907250050, 267901.06519489
527254020, 349084.451341125
909276010, 217537.974111166
535455060, 117743.500064479
903226060, 162141.144305631
535325460, 201533.669073443
533252020, 163870.715611493
902103170, 87069.1851301037
905105040, 115540.818148034
908128110, 170770.148183074
907202080, 139543.187119699
534127230, 170880.928290506
905102060, 135408.380167985
528482010, 251254.404286476
534430110, 142625.435744231
533352150, 171321.009943443
916386140, 205037.361863432
908188140, 133007.46759766
531451030, 192833.861185269
905200490, 132847.484482928
535302200, 122458.740725993
907414080, 170257.587046811
533241010, 184741.14198807
909256060, 119753.25149904
527250040, 133449.497040258
527165010, 184158.017971914
902300020, 193010.302629335
528222080, 172945.680995437
907196020, 245924.956966106
531371050, 167873.627611115
534276160, 132327.794445645
535150280, 135232.482834681
528315070, 274137.791197135
907412090, 206961.046506891
909254050, 194306.987148068
923229100, 187175.146860824
528250030, 220849.724612566
527353080, 170996.346296073
908152110, 155692.014815552
528429090, 317258.104708504
533210060, 163305.337024472
527225035, 227004.158925567
