"PID", "Sale_Price"
535150300, 228690.697471187
528363020, 318313.502162872
907265100, 212738.048458512
910200060, 135612.432580008
532376160, 132450.804229007
908204180, 68933.6162475747
909282130, 144689.709269663
528326110, 335287.759999165
534176230, 158859.69348272
527302210, 221483.662785862
526355170, 279416.355041185
535305180, 139626.760310275
905452150, 138991.593045012
902201090, 130220.16889928
527452190, 143724.091136638
908275280, 140130.216476406
527402210, 132475.595579629
921126010, 307525.697807655
905109130, 291177.844628624
535425070, 191305.085531246
905200290, 165386.994550868
533253060, 152596.997698612
535179050, 139006.917514207
903476100, 92566.0079439426
533135020, 241529.142179156
527403120, 97922.781268191
528429080, 275902.453274448
528354100, 277147.540713511
902427150, 110428.849201714
527226040, 174626.372346502
924100060, 184817.931890528
531452180, 202395.125838876
907252050, 203369.077193843
903236200, 109570.839921948
910201130, 121383.453674523
909100080, 113754.378135944
535402010, 180297.780327706
528186100, 327836.242063524
905225020, 173843.554836732
905201110, 162636.937620731
527158090, 174860.569605565
528175010, 213582.47308165
902401010, 113283.019807778
534251320, 156326.942002278
902109120, 128417.187758203
528290170, 194129.424975432
534252060, 141502.315307921
905475510, 103765.266959377
527425060, 112075.287498668
534201130, 130954.882812375
526302110, 116973.059673642
903430050, 78048.0413003935
902110130, 92488.4794118723
534401110, 147861.195726283
528231020, 183314.97251451
531479020, 81557.2671956992
905403060, 118754.682434122
916326010, 223361.891595833
527365030, 233579.462821442
528228295, 210750.854452158
527455250, 124363.66180446
916403040, 178173.568604204
527252090, 320800.068293714
908225240, 105848.166319286
528228285, 165424.572047511
908178050, 242432.512040211
916326040, 176276.475686217
916380060, 262583.406528042
903204010, 128012.814767864
528144020, 209919.958798804
906204230, 242831.823576675
528168030, 288408.03534045
531369060, 192339.818839766
535451100, 103602.407154449
906380010, 195286.19542258
527450460, 112967.9006095
534277070, 115452.855355132
532353050, 130414.766112591
527105140, 199342.755213931
908102330, 115753.734977188
907135230, 151396.119993192
908250030, 73628.4427289945
902103090, 118027.808443643
528458120, 256177.631620326
535425060, 178410.577232653
527404100, 121490.922761022
905475160, 124692.172949775
902100010, 99751.0864422269
534202020, 129522.064628374
533251110, 293459.699033762
528435050, 280267.357768768
914476130, 160732.14307765
924100050, 145269.21030152
909428280, 312173.532495339
906230020, 273578.304039554
923230180, 131772.991493736
907420090, 197773.030827136
534250010, 143412.034089612
532353020, 129064.018186603
906380180, 193025.813612128
531363020, 141816.071965397
906230010, 291319.638983646
923225300, 92189.6880149824
527252050, 321035.689770825
923225440, 82819.1009794342
907280090, 237101.252566438
527183030, 202103.969137375
535402220, 176242.396257984
532376250, 123419.24702264
914474020, 208329.174066322
907275090, 223715.770714945
528138030, 404487.075967083
908154195, 474964.554920627
527402240, 174098.531060707
903228150, 128473.481237872
531451020, 207213.374924024
909275250, 149165.111142676
903484080, 18720.999969532
534202170, 154410.745259013
906225180, 201610.776801419
916460110, 194356.862106734
528174010, 194927.095672376
528228360, 202812.489564886
903233140, 123374.701043733
535153150, 162429.791921095
533212020, 160460.572446745
909428170, 241363.367083167
534129060, 210259.393928639
527163080, 158882.287688083
908275290, 126023.830988982
903201020, 123694.173768685
528431110, 288280.804841368
903454060, 71875.5358019917
903206120, 174785.482705006
527131110, 250889.193288352
906203120, 273649.53941474
908102140, 116030.599580442
527107210, 196803.337433171
923204140, 148222.953279732
527427200, 189820.307607828
528186170, 201810.027128947
906226070, 109806.944895339
527357110, 139380.096215228
534278170, 139634.302724774
534427090, 120340.438926846
905451390, 154276.555572608
534152120, 163125.107519193
535179120, 115909.045515972
528435060, 251275.938911082
534427140, 153517.776523488
903429110, 147563.514084529
535105110, 157743.514594113
528366070, 288209.19516019
534129040, 197932.065839356
535454070, 121962.469317049
903429080, 161678.334907687
906226090, 142509.195025357
534479130, 152285.301302829
527451290, 95538.9301559637
527106150, 211119.261763421
916253320, 271222.953927608
916455010, 206420.305342054
907201220, 132161.116589753
908188150, 149005.714221348
527325090, 193688.577391842
906402070, 251282.213334576
909101010, 133240.902580765
528221100, 178031.964738227
528480170, 260479.824962629
906475110, 226050.694091585
903228080, 131959.124974726
528228575, 259249.076701278
907227080, 124111.824500776
905109170, 239707.281915446
528228545, 176938.805758363
534275010, 130628.900310583
903425340, 115926.77221725
902128160, 116008.611008719
533215040, 261962.584375395
911202100, 81787.6546262757
528456230, 198561.040633103
535353160, 120976.112608845
902100030, 85395.5698775342
528174070, 195299.767037885
528445070, 237217.190233326
902105060, 120510.041485221
909101140, 143306.973973202
532354160, 125969.316832955
528138060, 206478.067089398
527107090, 183342.078722804
904100090, 173660.245454792
528458130, 323058.851334894
535477130, 151842.807785625
533223010, 173460.530076394
528108140, 408567.921627607
907202130, 153113.361284831
527131030, 263147.203239195
527453010, 158340.619383133
907280170, 209672.16504428
528172030, 299836.287041469
905480210, 112657.046201089
902402010, 141050.979554934
528228555, 182766.635667958
902404010, 140681.96480808
907253110, 230432.361924191
906204150, 265157.862325442
910201050, 129794.370721815
528174030, 190719.705722884
532476050, 278346.310122253
907265030, 228058.829695529
902109160, 113781.368057842
903231240, 91092.7000410102
902103150, 131473.929061004
528174040, 202518.084815016
916125425, 233645.415564579
531478010, 114090.373272692
916403250, 234720.388020647
923252080, 123776.114745516
534175140, 144845.716027516
902201120, 99485.8617234384
534276190, 106605.359899753
906392090, 259245.859408444
916402015, 186139.82488176
905103110, 125263.051752044
907203090, 117614.673482382
903205085, 105266.029622899
528110080, 323691.203786153
903225140, 125491.076552975
903458110, 101720.845923483
535325350, 128305.20120472
528439010, 229916.122661434
535355100, 114693.519136124
905100060, 128547.612331383
903231080, 110093.497170926
902300110, 106785.83664513
527451460, 108569.973131821
535475010, 151175.622744276
528174050, 198927.293210651
527450250, 103900.497350342
905351089, 179662.286532722
535175050, 146377.069103996
923226270, 94893.609342633
908226120, 118751.953105688
531375130, 157937.183304559
905401020, 261254.625504126
527356050, 145518.258100135
534478140, 123703.062218932
531375120, 163635.543833553
908201100, 82809.7263126817
535383060, 53631.0893847735
534250370, 294981.156332555
528116010, 336747.491058098
921126030, 260165.24735769
531375100, 171145.511253896
535150210, 133108.190818278
535327160, 125436.708913114
528228440, 187937.502559632
528120170, 307890.615575197
527325110, 186474.417314886
528108010, 246856.606688728
909251170, 157194.18217394
528250020, 192167.833873091
527105060, 184757.291176711
534426110, 136231.054984236
534201250, 164210.37784758
907200170, 134686.364831282
908102170, 147251.29227263
535126100, 138677.604302237
533251130, 203819.799127519
532354090, 155622.658982098
905427070, 218852.6112665
528250010, 170848.636223139
905101490, 133964.664496199
527107010, 185785.264692372
534204120, 143451.816605294
528480100, 194192.130437203
535376010, 96257.9407218718
908102260, 146414.882791489
534104100, 206728.128070436
909250220, 138944.989709803
923252075, 134243.892567601
528480040, 252802.717282225
903206160, 152360.959193478
527106050, 168442.33309454
910226060, 143587.178958246
902207080, 126076.035642508
535376100, 98499.3817207129
535450160, 89967.1045499384
908186070, 149747.917834718
528385050, 251618.070712153
903200050, 81778.0707289933
903232030, 87937.0825786824
527163100, 183517.369570296
907255020, 247998.191407931
528488120, 189475.177414268
527328050, 162630.94133159
907192090, 210443.380372718
907135170, 145520.63712538
905201090, 162478.850234736
905107240, 182767.58764544
907126030, 156311.796589882
902128150, 153544.85671758
527132090, 223220.839010032
534402060, 148170.75965809
531477040, 146033.757052853
903430060, 130225.404990492
907254050, 198695.969915771
902110080, 133392.311982125
534451130, 90303.2090777728
528363110, 338215.589569623
903430040, 82261.414328506
902306120, 126170.838513162
528290060, 156321.490347856
907202220, 142263.998241127
907192120, 210949.085336744
924100040, 217532.287382714
527368010, 233070.5491679
1007100110, 129507.403837477
902405100, 147332.600449517
527216050, 439855.356885948
527378140, 173353.916155607
528228430, 196599.009764811
526353030, 268971.963113162
528429110, 259237.868406261
916455120, 240765.129005915
535353130, 110260.447824129
910205130, 136813.062559318
535477090, 118354.157365371
907251100, 249917.855301868
527146135, 292595.640332269
902328100, 133279.242775496
535180120, 128330.364582465
528315090, 322382.782606325
532353030, 145315.900494395
533130160, 302294.134343681
531382070, 241699.766118615
909455060, 149765.505038498
909452114, 213732.044621816
909276200, 150950.12313536
527451540, 105925.271340949
527455080, 145438.578963675
528228550, 176231.204190568
903236130, 173341.548124618
527453070, 135284.47384232
535454030, 85741.9490964781
907131060, 174795.561169389
535425010, 234463.237620894
534176250, 139120.831125218
923203090, 162438.367710667
923400040, 174697.267604538
535452120, 142856.670730386
908128100, 185251.172780485
905402090, 181989.413139174
907290180, 142662.457474992
527210060, 380420.585900245
534200030, 117702.666110582
535377150, 104314.070529512
902206020, 70783.47490297
532477040, 282781.538267269
535301160, 134251.925138619
908226130, 87516.8882303914
909101180, 121175.873420491
914478020, 139704.738586647
914476010, 173126.578151651
534430050, 118115.051984624
907275140, 291691.694210366
527357020, 156378.148055032
910203290, 108137.310096679
528480180, 258675.388101905
916455150, 287215.176264966
911104060, 65141.0453635917
906380140, 188714.668925114
535101020, 173284.694247144
535125070, 230386.070675979
909101100, 129297.593830659
908128060, 180340.122383104
535477150, 101489.641503559
905477010, 100159.917057127
907202050, 152630.963697215
535454100, 129047.532020491
535457040, 131968.189387262
528315030, 315719.72861978
533236040, 170542.421542283
907420080, 191542.830946259
535478010, 127265.966019742
906420130, 241917.982190059
534128100, 160011.853523851
528429050, 245562.568479607
528275080, 201163.785113361
903426180, 124671.425323966
534430080, 143383.923304577
534400030, 146386.518720237
534475100, 121418.167206091
527108090, 243974.310265378
910202050, 67560.9484556829
535378020, 102835.220306441
528235130, 195465.569900733
907290070, 170224.097742264
909129100, 119508.060146509
906223080, 222575.899203368
906425045, 144015.889428593
905452120, 131866.977379788
906226100, 118985.216818191
527162130, 193800.805004363
528222020, 180984.089635381
908229020, 89995.8872873602
531363050, 140615.272224662
528482090, 304936.585297674
903231060, 38333.5264390069
923227080, 168933.530007572
914476430, 166168.224376108
528178090, 363459.503259386
534178010, 132816.255067548
528431020, 240110.355165091
531384070, 197987.725632415
911370530, 275296.647548021
905401100, 211664.692746119
909175080, 50985.1491849681
528386040, 350749.321490616
533215030, 241906.970930914
527302080, 244720.049627744
526301100, 208706.459337199
906477110, 153160.285057992
528142020, 264996.878932812
903430070, 74640.738572692
527256120, 452381.775822816
905451330, 163922.736006506
528354060, 249938.405642289
923229110, 181346.572213599
528222090, 182440.749818197
907290040, 202273.969060089
534451050, 106733.231341411
908152270, 149322.689909894
526302030, 155049.584036124
535382150, 89100.5099527746
535180020, 159268.14923436
907401080, 209269.553597369
902302150, 134490.674769986
535325320, 127508.828200722
903233050, 126559.572474675
916403020, 191277.412048411
905107320, 140655.509486442
528186130, 346068.829921923
907181120, 189424.789432936
907275030, 217130.23481204
903456110, 204656.305789106
906380110, 229744.223219655
909425010, 237227.994045301
914453045, 280573.038406957
906394040, 225741.38779991
904100100, 209961.831812551
903233180, 129842.854159344
905200350, 156898.77592969
902205090, 115454.794247315
528235170, 213976.049378267
535151100, 126484.668742725
528292040, 182531.112605006
906203140, 260789.496068897
910205020, 95749.5156383035
533250130, 251263.756405191
903225160, 119153.189540039
907295040, 231973.134085667
528110100, 382036.452505512
532376110, 126595.903269241
528290140, 191141.371815205
535401140, 143983.737774986
905226050, 149707.355721196
534478230, 151076.714783349
535451190, 113468.302769585
905476160, 106480.400540512
907290140, 142679.107717194
909277100, 143722.377669015
904101070, 211034.152914949
534427040, 148766.704208818
528240020, 193050.38800949
916455050, 198757.784755747
903232090, 148711.524865104
903226130, 110761.133421145
528250070, 204515.323487502
528218080, 176299.703583734
528431080, 220629.246171994
528431120, 263692.144142419
528228375, 240120.527796134
906385020, 175459.7794989
908103320, 127680.517412481
527105050, 183148.643186161
534275170, 134470.5608875
907202190, 133049.888022244
534128190, 230651.598023185
923227030, 153182.571358278
905426100, 186467.3926891
906201022, 186061.911264714
905103140, 160225.638285815
909251040, 152186.986287597
916125360, 162936.27252022
921205070, 298346.714652592
906340120, 277742.779424333
905427030, 276004.303938892
907187080, 189052.57491993
528231030, 191942.862292749
911370430, 324571.357267399
923203100, 174350.840062611
528366040, 325656.019482397
902477130, 40471.1404498943
905101310, 125284.903663615
528275070, 234448.384867366
531380080, 240181.134007599
903236010, 122013.536378861
527163130, 180420.574436972
909250030, 107611.326139108
527105070, 191182.978056346
907131120, 191810.518672009
911175440, 73276.0060715934
535402120, 168842.844940566
908250090, 100913.160252066
527107130, 175164.179894387
535476360, 207882.04058379
535452090, 126647.251280765
535456100, 110630.33853973
903401070, 136347.565647038
908154235, 479745.632916376
909275080, 173524.509496116
528458070, 213862.076028547
906380100, 283894.453765299
535404080, 118910.462045857
902102080, 116540.010987796
533254130, 176597.078584827
528439040, 236554.129722006
528290120, 181349.470199488
905202190, 232992.394387974
902329080, 139718.908119274
905226130, 154202.21459302
916382100, 384932.037492729
903430090, 128721.241391741
903230100, 108816.964957897
916386020, 180923.201882349
906223110, 224699.993035344
910226040, 157856.134070475
535125090, 213791.959982851
528108040, 411305.853497697
903481120, 122243.996985671
908152080, 133200.690014644
531375090, 131022.624576903
533350050, 323223.230486347
528456190, 213809.246428531
527402060, 152703.648460109
906402200, 311143.777172481
903454090, 130920.859646239
533352075, 207325.796673646
528172060, 240443.544259189
904100040, 133165.440713881
533130130, 308798.352800123
923230040, 165620.507495547
903235020, 91652.4224065551
902406020, 117370.660807437
903226170, 131626.284388169
907175060, 211801.481797235
528490080, 201603.479817817
923251160, 109174.839614164
527452100, 134894.819407271
906204180, 226817.153996841
527162180, 170997.229317277
528118050, 477432.980128092
905107220, 164548.433891346
527212050, 349356.638536918
906402060, 241101.885543697
902206220, 158182.06062153
528220040, 179744.993704843
535402230, 140826.397930886
905426010, 223695.583418826
905352030, 210288.89868192
906392070, 186413.144453672
909275040, 131674.022531786
909425130, 203829.168156901
909101060, 68872.164524816
905104240, 130141.732364764
909475040, 353624.362510927
527105130, 287791.50106431
907200230, 119791.936905554
528102110, 459270.766485997
531475220, 157280.643359461
907280040, 220191.450129059
527276150, 114891.478924079
908225180, 100639.844497715
534431050, 226372.860630658
909250060, 196560.88356456
907410050, 200105.071481313
534128020, 209834.6377047
527358140, 211558.733469745
909475230, 279258.858090411
914476330, 195351.73076027
905101450, 140866.001797044
923252100, 128312.613574233
533242080, 188950.327850559
923228370, 91523.9291495873
909100150, 115186.04992547
534425080, 187471.463863465
909428120, 236616.671952549
527108030, 238585.404952506
923205015, 173102.319794517
533208080, 157165.926823311
526354020, 203711.731264568
905101200, 102703.092532609
905200260, 155057.176715771
528228565, 200149.205557208
534176140, 161086.734970547
903231190, 112723.318982633
910203020, 104163.284106268
902400090, 98622.1004884367
528222010, 281641.67785338
528102030, 345067.836606085
909179020, 194945.11185353
903427120, 138664.114380911
907412040, 191273.047461914
535353050, 147552.571670743
904301410, 96426.3025028395
910200040, 117557.247387986
905301050, 260214.953231967
903457130, 113547.887149761
909250230, 167071.985093827
907194110, 192532.774103159
527302110, 229891.870037508
921205030, 352861.568620312
528166120, 421113.573091244
527146030, 249620.326867895
535426350, 152264.655706477
902206130, 128079.192527396
907131190, 194686.126112812
909254140, 109522.15969386
905101100, 94202.7174579695
528376010, 317141.201491424
902329030, 190140.214239325
535304170, 128515.008153934
907420050, 187355.531446127
535380130, 118296.92499974
528429060, 249172.617005315
528240040, 167136.089355677
909428110, 164340.771820453
909275110, 193414.978569408
534276010, 117407.868836487
535425040, 194206.150101311
902300215, 134436.386306277
916460070, 194306.160015103
528429100, 302931.149921209
903206170, 163522.79609554
907187040, 229435.571616282
923227100, 154355.869858913
903453080, 203721.822342604
923225260, 167584.860407228
533212130, 142684.005961305
907180120, 213606.940968811
902306130, 151089.283716502
527254070, 341086.801748804
904351040, 85794.5713208592
528390210, 240699.022206401
909428190, 219055.682153028
528363130, 345963.604424314
904351280, 125124.976890513
907262030, 204216.82493761
923400025, 162293.188958313
907295020, 221103.260503073
914452090, 172984.803561027
535152010, 132979.752828336
909251030, 134067.22402235
908228040, 116777.464451218
528102090, 341514.137775174
905478030, 143534.552310978
535402180, 112522.07729399
923202220, 156261.540536277
535126010, 197881.201153877
528482130, 232182.077194076
909280030, 227387.545514106
906380050, 215637.839164145
909252110, 170677.579712178
906380190, 183815.805475332
534175100, 165495.459588913
532476080, 271853.785714105
903476090, 109969.57364279
535452140, 112188.95810347
527455030, 137138.994693437
531452260, 170393.593890568
531380110, 195521.74516133
527110120, 177252.806158524
535383110, 100380.482029589
908152180, 148685.590335946
908186080, 139165.112743193
902106010, 137723.045766718
527182020, 166235.932262366
535403030, 130325.474163785
923201020, 145179.946318213
902110120, 122511.097715196
533215020, 281221.841564381
906225210, 160740.47214412
533208090, 180796.515260173
534400050, 163774.757547738
534276290, 107650.699798301
528445020, 222306.862859933
534403410, 164375.097848391
533238045, 279371.779946979
908276230, 113537.071555887
908203100, 96846.8571412968
531451280, 201886.04443292
907180050, 189951.170529141
534403050, 147128.818119043
907410080, 205242.211434114
527106010, 222331.206497811
904302260, 104508.647220784
528290190, 160005.557725997
911370500, 299282.427107103
528292060, 235275.159857199
535457020, 162232.399452276
907227060, 147620.590993198
923275010, 158922.047917766
528477020, 256380.526484464
923204150, 134799.732095844
528106120, 255344.916879248
532479050, 137628.165015106
905200100, 134662.434922871
528176010, 449579.692713623
906394050, 182309.51453325
914478045, 152041.794562886
902125080, 102438.616800127
528102100, 273552.157178144
527212030, 460173.927477213
914452060, 153068.233066244
902330040, 172953.763912199
531453140, 146968.363761508
907227030, 137420.305457765
534250335, 169985.627073615
534430090, 128124.824110337
527108040, 223285.24580084
909254070, 168909.471525904
531363080, 144433.399209504
903201080, 168848.722069147
916382110, 328191.067726815
534429030, 100632.715449931
903475100, 120248.819793797
534426040, 148703.986079228
902328040, 126692.807116194
528174080, 208010.076270689
902400110, 302892.908470832
923226150, 159021.643597483
909277090, 153602.072509748
907250050, 278365.438435706
527254020, 331394.668164886
909276010, 198343.884082121
535455060, 116986.488998065
903226060, 162615.530772481
535325460, 194488.398208032
533252020, 167486.295863911
902103170, 95233.0776993361
905105040, 113380.62337184
908128110, 181445.834838531
907202080, 134969.290792652
534127230, 175486.382373298
905102060, 134135.725712124
528482010, 259360.508456279
534430110, 138066.01318632
533352150, 158037.939359084
916386140, 220322.926806905
908188140, 145955.626274415
531451030, 193039.629771025
905200490, 129569.062436815
535302200, 119535.255995827
907414080, 177275.031720417
533241010, 191135.126040575
909256060, 136265.948324045
527250040, 128524.039069106
527165010, 190345.848237383
902300020, 166588.883056108
528222080, 179812.464260792
907196020, 219577.907265319
531371050, 182099.650003396
534276160, 124439.263914874
535150280, 131506.431694929
528315070, 270763.562670929
907412090, 194618.181536348
909254050, 197558.96187219
923229100, 203399.503996726
528250030, 206936.375784655
527353080, 178805.108511155
908152110, 155870.472872353
528429090, 323458.339251889
533210060, 161920.341933703
527225035, 205181.447901552
